###############################################################################
Defintion of the variables
  index: ID of structure
  coordiantion: number of the first neigbor of the center Au
  Ead: adsorption energy
  AuC: distance between center Au and C
  com_dis: distance between center Au and center of mass of CO
  angle: angle between center Au, C and O
###############################################################################

index coordination Ead_vacuum Ead_reqm AuC_vacuum AuC_reqmcom_dis_vacuum com_dis_reqm angle_vacuum angle_reqm
  701076   7   -0.8809   -0.9878    2.0040    2.0264   2.6522    2.6809    168.41    174.68
  701265   7   -0.7992   -0.8459    2.0031    2.0169   2.6503    2.6463    168.37    160.36
  701359   7   -0.8423   -0.8801    2.0040    2.0236   2.6606    2.6779    177.98    174.68
  701432   7   -0.8014   -0.8903    2.0088    2.0137   2.6635    2.6612    174.27    168.39
  701527   7   -0.8074   -0.8828    2.0022    2.0215   2.6597    2.6710    179.36    170.46
  701598   7   -0.8717   -0.8715    1.9914    2.0109   2.6476    2.6610    177.34    169.77
  701851   7   -0.8065   -0.7969    2.0036    2.0211   2.6607    2.6765    178.89    175.42
  702063   7   -1.2267   -1.0173    2.1189    2.2844   2.6487    2.7897    137.09    134.18
  702753   7   -0.7846   -0.7752    2.0083    2.0208   2.6603    2.6590    174.21    163.66
    7449   6   -0.8013   -0.8770    2.0060    2.0306   2.6520    2.6680    167.64    164.05
    7868   7   -0.8548   -0.8654    1.9983    2.0157   2.6514    2.6652    172.60    169.73
  800089   8   -0.7062   -0.7532    2.0189    2.0351   2.6771    2.6935    179.25    178.81
  800189   8   -0.6742   -0.7066    2.0483    2.0654   2.7066    2.7170    179.99    172.87
  800517   8   -0.6680   -0.6877    2.0286    2.0289   2.6861    2.6846    178.60    176.57
  800674   8   -0.6675   -0.6400    2.0268    2.0272   2.6846    2.6837    179.35    179.53
